arch,batch,device,lat_ms_p50,lat_ms_p05,lat_ms_p95,peak_cuda_mib
mobilenet_v2,1,cuda,3.1615999937057495,3.0727841019630433,3.364710485935211,23.41796875
mobilenet_v2,2,cuda,4.822527885437012,3.0668288111686706,5.6813983678817745,28.96875
mobilenet_v2,4,cuda,3.482032060623169,3.0871007323265074,8.66042914390564,41.046875
mobilenet_v2,8,cuda,5.220351934432983,5.148569703102112,6.407219123840332,62.2734375
