class,precision,recall,f1,support
CNV,0.9447391688771,0.9523172905525846,0.9485130936529073,2244
DME,0.942215088282504,0.8446043165467626,0.8907435508345979,695
DRUSEN,0.8065934065934066,0.6937618147448015,0.7459349593495934,529
NORMAL,0.9138533178114087,0.9874213836477987,0.9492140266021765,1590
