class,precision,recall,f1,support
CNV,0.9108869272803699,0.9656862745098039,0.9374864806402767,2244
DME,0.9408783783783784,0.8014388489208633,0.8655788655788657,695
DRUSEN,0.8333333333333334,0.500945179584121,0.6257378984651711,529
NORMAL,0.8869417750141323,0.9867924528301887,0.9342066091098542,1590
