class,precision,recall,f1,support
CNV,0.9607064017660044,0.9696969696969697,0.9651807496118873,2244
DME,0.9604261796042618,0.9079136690647482,0.9334319526627219,695
DRUSEN,0.8731808731808732,0.7939508506616257,0.8316831683168318,529
NORMAL,0.9492447129909366,0.9880503144654088,0.9682588597842835,1590
