class,precision,recall,f1,support
CNV,0.9571932921447485,0.9665775401069518,0.9618625277161863,2244
DME,0.9684044233807267,0.8820143884892087,0.9231927710843374,695
DRUSEN,0.8562367864693446,0.7655954631379962,0.8083832335329341,529
NORMAL,0.935349940688019,0.9918238993710692,0.9627594627594627,1590
