class,precision,recall,f1,support
CNV,0.8500978473581213,0.9679144385026738,0.9051885809543656,2244
DME,0.9206680584551148,0.6345323741007194,0.7512776831345825,695
DRUSEN,0.7755102040816326,0.14366729678638943,0.24242424242424243,529
NORMAL,0.8130841121495327,0.9849056603773585,0.8907849829351536,1590
