class,precision,recall,f1,support
CNV,0.962356067316209,0.9683600713012478,0.9653487338960461,2244
DME,0.9703588143525741,0.8949640287769784,0.9311377245508982,695
DRUSEN,0.8657024793388429,0.7920604914933838,0.8272458045409674,529
NORMAL,0.942089552238806,0.9924528301886792,0.9666156202143952,1590
