arch,batch,device,lat_ms_p50,lat_ms_p05,lat_ms_p95,peak_cuda_mib
resnet50,1,cuda,4.089279890060425,4.026934361457824,4.927959847450256,151.5595703125
resnet50,2,cuda,7.147519826889038,5.311436939239502,7.3847295284271235,151.3447265625
resnet50,4,cuda,8.663504123687744,8.6005699634552,8.721561479568482,155.5634765625
resnet50,8,cuda,15.078399658203125,15.005542659759522,15.162002801895142,160.7197265625
