class,precision,recall,f1,support
CNV,0.9813147845062739,0.9625418060200669,0.9718376443573985,7475
DME,0.964,0.9357204486626403,0.9496497373029772,2318
DRUSEN,0.8660860097985846,0.9044911881750994,0.8848720800889878,1759
NORMAL,0.9668630338733432,0.9911304019626345,0.9788463330537694,5299
