class,precision,recall,f1,support
CNV,0.9836423118865867,0.9653511705685619,0.9744109108095335,7475
DME,0.9649737302977233,0.9508196721311475,0.9578444154715341,2318
DRUSEN,0.8629845990440786,0.923820352472996,0.8923668314113126,1759
NORMAL,0.9770007479431563,0.9860351009624457,0.9814971353432892,5299
