class,precision,recall,f1,support
CNV,0.9828401567355762,0.9731103678929766,0.9779510621134714,7475
DME,0.963302752293578,0.951251078515962,0.9572389841545474,2318
DRUSEN,0.9040862656072645,0.9056281978396816,0.9048565748366941,1759
NORMAL,0.9718466382663457,0.9901868277033402,0.9809310151430174,5299
