class,precision,recall,f1,support
CNV,0.9791862494964415,0.9755183946488294,0.9773488808470714,7475
DME,0.9661091549295775,0.9469370146678171,0.9564270152505447,2318
DRUSEN,0.9093550261475886,0.8897100625355315,0.8994252873563218,1759
NORMAL,0.9709850304934393,0.9915078316663521,0.9811391223155929,5299
