class,precision,recall,f1,support
CNV,0.9814287650806561,0.968561872909699,0.9749528683005656,7475
DME,0.9550367488110679,0.9529767040552201,0.954005614338156,2318
DRUSEN,0.894137734775185,0.893121091529278,0.8936291240045505,1759
NORMAL,0.9707623982235382,0.9899981128514814,0.9802859011492104,5299
