class,precision,recall,f1,support
CNV,0.970872464951681,0.954247491638796,0.9624881932262852,7475
DME,0.9479073909171861,0.9184641932700603,0.9329535495179666,2318
DRUSEN,0.8477157360406091,0.8544627629334849,0.8510758776896942,1759
NORMAL,0.9558796718322699,0.9894319682959049,0.9723664688427299,5299
