epoch,train_loss,val_acc,val_loss,secs,alpha,tau,beta
0,2.5200612392855426,0.935078036911756,0.19950179621541006,504.19024562835693,0.6,6.0,250.0
1,1.9567880444679395,,,221.94494915008545,0.6,6.0,250.0
2,1.8507979451832257,0.9434454928490891,0.1821325299690459,258.29740810394287,0.6,6.0,250.0
3,1.7944840202693555,,,236.54716873168945,0.6,6.0,250.0
4,1.75348952894109,0.9527624473325025,0.15523161976410016,251.7035849094391,0.6,6.0,250.0
5,1.7235900434876392,,,185.7368128299713,0.6,6.0,250.0
6,1.700716928768271,0.9534745712420628,0.15410570765551837,255.9605302810669,0.6,6.0,250.0
7,1.679739612758089,,,200.07710981369019,0.6,6.0,250.0
8,1.665562517815496,0.9485490475342709,0.1650104567980697,247.10794615745544,0.6,6.0,250.0
9,1.6508928167720989,,,183.11195731163025,0.6,6.0,250.0
10,1.6366926728052884,0.9557889739481337,0.14527186484487112,251.3922197818756,0.6,6.0,250.0
11,1.6318762940444131,,,188.91161847114563,0.6,6.0,250.0
12,1.621001808499102,0.9531778529464127,0.15444055649018998,249.05848956108093,0.6,6.0,250.0
13,1.6107172932630474,,,186.2604923248291,0.6,6.0,250.0
14,1.6020108148862175,0.9525250726959824,0.16243606204130864,247.81928873062134,0.6,6.0,250.0
15,1.5966110628836236,,,198.8257954120636,0.6,6.0,250.0
16,1.5861435719939172,0.9541273514924931,0.15089949453119694,250.05236339569092,0.6,6.0,250.0
17,1.5831873979149906,,,188.20213341712952,0.6,6.0,250.0
18,1.5751750929924093,0.9514568868316421,0.1627578230386926,249.2289354801178,0.6,6.0,250.0
19,1.5736887674456106,,,191.69938707351685,0.6,6.0,250.0
20,1.5662373713044226,0.9592309061776749,0.13752054142376116,252.18190264701843,0.6,6.0,250.0
21,1.5586559149152726,,,187.31960034370422,0.6,6.0,250.0
22,1.5542741237020437,0.9575099400629042,0.13750429544581283,246.09742069244385,0.6,6.0,250.0
23,1.5532577833105519,,,184.27963757514954,0.6,6.0,250.0
24,1.5487702787417392,0.9585781259272447,0.13687635788145874,245.3746190071106,0.6,6.0,250.0
25,1.5475512800974636,,,188.43958282470703,0.6,6.0,250.0
26,1.5465928606008437,0.9585187822681146,0.13755952435412483,259.51413440704346,0.6,6.0,250.0
27,1.5378854501007007,,,190.7499749660492,0.6,6.0,250.0
28,1.5365449843174763,0.9581627203133345,0.13762508858616265,247.81363010406494,0.6,6.0,250.0
29,1.5369073517381933,0.9575692837220343,0.13972269402124163,246.83307790756226,0.6,6.0,250.0
