epoch,train_loss,val_acc,val_loss,secs,alpha,tau,beta
0,12.385862481883182,0.24575424575424576,1.3492900532085101,340.23413586616516,0.6,4.0,1500.0
1,9.999516357334807,,,286.7189152240753,0.6,4.0,1500.0
2,9.512240952125799,,,285.58309960365295,0.6,4.0,1500.0
3,9.26154461369535,0.27672327672327673,1.3424184229466822,288.1471691131592,0.6,4.0,1500.0
4,9.09151299078012,,,293.5420219898224,0.6,4.0,1500.0
5,8.94408085070731,,,290.92215752601624,0.6,4.0,1500.0
6,8.850860240081918,0.3106893106893107,1.2788707264415273,296.71617889404297,0.6,4.0,1500.0
7,8.761783656176078,,,294.2571773529053,0.6,4.0,1500.0
8,8.69530066301071,,,291.24694657325745,0.6,4.0,1500.0
9,8.640099807336565,0.34665334665334663,1.1627441314788727,289.3081467151642,0.6,4.0,1500.0
10,8.57469352852771,,,291.04558992385864,0.6,4.0,1500.0
11,8.530256142391798,,,290.7260284423828,0.6,4.0,1500.0
12,8.486146507317601,0.34065934065934067,1.1192257983105762,287.09667587280273,0.6,4.0,1500.0
13,8.424833890340809,,,285.65827465057373,0.6,4.0,1500.0
14,8.40470030345182,,,281.38620376586914,0.6,4.0,1500.0
15,8.38225728686628,0.32867132867132864,1.1891058084371684,287.82279658317566,0.6,4.0,1500.0
16,8.332625252782194,,,256.9527361392975,0.6,4.0,1500.0
17,8.32995345459855,,,245.79122352600098,0.6,4.0,1500.0
18,8.29324341310074,0.3516483516483517,1.0514102672839856,256.0237066745758,0.6,4.0,1500.0
19,8.271362640446162,,,245.07876014709473,0.6,4.0,1500.0
20,8.263503299664158,,,242.9412612915039,0.6,4.0,1500.0
21,8.22198267676861,0.3206793206793207,1.2702428491918238,241.42272853851318,0.6,4.0,1500.0
22,8.221207303089354,,,236.67845487594604,0.6,4.0,1500.0
23,8.192205560496463,,,249.00694370269775,0.6,4.0,1500.0
24,8.181977565074273,0.32967032967032966,1.1905335646409254,336.88129448890686,0.6,4.0,1500.0
25,8.17433833096405,,,284.65697741508484,0.6,4.0,1500.0
26,8.138257536568418,,,286.9517216682434,0.6,4.0,1500.0
27,8.129098627740749,0.32667332667332666,1.2135514784287977,317.68734216690063,0.6,4.0,1500.0
28,8.12538314607106,,,286.6138186454773,0.6,4.0,1500.0
29,8.104096523127101,0.31868131868131866,1.1983219569736905,291.11280584335327,0.6,4.0,1500.0
