class,precision,recall,f1,support
akiec,0.09689922480620156,0.7575757575757576,0.17182130584192443,33
bcc,0.0,0.0,0.0,51
bkl,0.4339622641509434,0.20909090909090908,0.2822085889570552,110
df,0.0,0.0,0.0,12
mel,0.5087719298245614,0.26126126126126126,0.34523809523809523,111
nv,0.8643533123028391,0.8166915052160953,0.8398467432950192,671
vasc,0.0,0.0,0.0,14
