class,precision,recall,f1,support
akiec,0.15492957746478872,0.6666666666666666,0.2514285714285714,33
bcc,0.7222222222222222,0.5098039215686274,0.5977011494252873,51
bkl,0.4725274725274725,0.39090909090909093,0.42786069651741293,110
df,0.0,0.0,0.0,12
mel,0.4897959183673469,0.21621621621621623,0.30000000000000004,111
nv,0.8761194029850746,0.8748137108792846,0.8754660700969427,671
vasc,0.8571428571428571,0.8571428571428571,0.8571428571428571,14
