class,precision,recall,f1,support
akiec,0.10396039603960396,0.6363636363636364,0.17872340425531913,33
bcc,0.5517241379310345,0.3137254901960784,0.4,51
bkl,0.4489795918367347,0.2,0.27672955974842767,110
df,0.0,0.0,0.0,12
mel,0.5,0.09009009009009009,0.15267175572519084,111
nv,0.8418803418803419,0.8807749627421758,0.8608885651857247,671
vasc,0.0,0.0,0.0,14
