class,precision,recall,f1,support
akiec,0.1566265060240964,0.7878787878787878,0.2613065326633166,33
bcc,0.6428571428571429,0.17647058823529413,0.27692307692307694,51
bkl,0.48148148148148145,0.35454545454545455,0.4083769633507853,110
df,0.0,0.0,0.0,12
mel,0.625,0.13513513513513514,0.22222222222222224,111
nv,0.840782122905028,0.8971684053651267,0.8680605623648161,671
vasc,1.0,0.07142857142857142,0.13333333333333333,14
