class,precision,recall,f1,support
akiec,0.15625,0.7575757575757576,0.2590673575129534,33
bcc,0.6521739130434783,0.5882352941176471,0.6185567010309279,51
bkl,0.4875,0.35454545454545455,0.4105263157894737,110
df,0.0,0.0,0.0,12
mel,0.6060606060606061,0.18018018018018017,0.27777777777777773,111
nv,0.8791044776119403,0.8777943368107303,0.8784489187173751,671
vasc,0.6923076923076923,0.6428571428571429,0.6666666666666666,14
