ts,cpu_pct,ram_used_gb,ram_total_gb,ram_pct,proc_mem_gb,proc_mem_pct,gpu_index,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2025-11-11 15:00:08,46.8,4.3510284423828125,31.350486755371094,13.9,2.7859725952148438,8.886536968162192,0,0,3954.875,16384.0
2025-11-11 15:00:11,53.3,4.761146545410156,31.350486755371094,15.2,3.062957763671875,9.770048508567788,0,0,3954.875,16384.0
2025-11-11 15:00:15,51.1,5.149330139160156,31.350486755371094,16.4,3.458587646484375,11.032006212445284,0,0,3954.875,16384.0
2025-11-11 15:00:18,51.8,5.564655303955078,31.350486755371094,17.7,3.853973388671875,12.293185170439488,0,0,3954.875,16384.0
2025-11-11 15:00:21,53.0,5.94195556640625,31.350486755371094,19.0,4.249603271484375,13.555142874316987,0,0,3954.875,16384.0
2025-11-11 15:00:24,52.1,6.35687255859375,31.350486755371094,20.3,4.645233154296875,14.817100578194484,0,0,3954.875,16384.0
2025-11-11 15:00:28,52.9,6.7565155029296875,31.350486755371094,21.6,5.040740966796875,16.078668909130332,0,0,3954.875,16384.0
2025-11-11 15:00:31,53.8,7.1773681640625,31.350486755371094,22.9,5.436248779296875,17.340237240066184,0,0,3954.875,16384.0
2025-11-11 15:00:34,52.8,7.538116455078125,31.350486755371094,24.0,5.831756591796875,18.601805571002032,0,0,3954.875,16384.0
2025-11-11 15:00:37,51.7,7.929405212402344,31.350486755371094,25.3,6.227386474609375,19.86376327487953,0,0,3954.875,16384.0
2025-11-11 15:00:40,52.5,8.351627349853516,31.350486755371094,26.6,6.622806549072266,21.12505174401357,0,0,3954.875,16384.0
2025-11-11 15:00:43,52.5,8.727210998535156,31.350486755371094,27.8,7.018524169921875,22.38728930969288,0,0,3954.875,16384.0
2025-11-11 15:00:46,52.6,9.134716033935547,31.350486755371094,29.1,7.414031982421875,23.64885764062873,0,0,3954.875,16384.0
2025-11-11 15:00:49,52.3,9.537628173828125,31.350486755371094,30.4,7.809539794921875,24.91042597156458,0,0,3954.875,16384.0
2025-11-11 15:00:53,53.4,9.918807983398438,31.350486755371094,31.6,8.205047607421875,26.17199430250043,0,0,3954.875,16384.0
2025-11-11 15:00:56,52.1,10.353893280029297,31.350486755371094,33.0,8.600677490234375,27.433952006377925,0,0,3954.875,16384.0
2025-11-11 15:00:59,53.2,10.749893188476562,31.350486755371094,34.3,8.996307373046875,28.695909710255425,0,0,3954.875,16384.0
2025-11-11 15:01:02,52.9,11.14987564086914,31.350486755371094,35.6,9.391815185546875,29.957478041191276,0,0,3954.875,16384.0
2025-11-11 15:01:09,41.6,4.694023132324219,31.350486755371094,15.0,2.7899169921875,8.899118581339156,0,0,3954.875,16384.0
2025-11-11 15:04:12,61.3,4.691383361816406,31.350486755371094,15.0,2.7899169921875,8.899118581339156,0,24,3954.875,16384.0
2025-11-11 15:07:33,55.4,4.681793212890625,31.350486755371094,14.9,2.7899169921875,8.899118581339156,0,0,3954.875,16384.0
2025-11-11 15:07:37,52.0,5.024604797363281,31.350486755371094,16.0,3.1063232421875,9.908373246087836,0,0,3954.875,16384.0
2025-11-11 15:07:41,43.7,5.414039611816406,31.350486755371094,17.3,3.5018310546875,11.169941577023687,0,0,3954.875,16384.0
2025-11-11 15:07:45,41.4,5.84283447265625,31.350486755371094,18.6,3.8973388671875,12.431509907959537,0,0,3954.875,16384.0
2025-11-11 15:07:48,52.5,6.205757141113281,31.350486755371094,19.8,4.2928466796875,13.693078238895387,0,0,3954.875,16384.0
2025-11-11 15:07:51,51.9,6.617694854736328,31.350486755371094,21.1,4.6884765625,14.955035942772884,0,0,3954.875,16384.0
2025-11-11 15:07:55,52.5,6.997760772705078,31.350486755371094,22.3,5.083984375,16.216604273708736,0,0,3954.875,16384.0
2025-11-11 15:07:58,52.6,7.397125244140625,31.350486755371094,23.6,5.4796142578125,17.47856197758623,0,0,3954.875,16384.0
2025-11-11 15:08:01,53.1,7.847324371337891,31.350486755371094,25.0,5.8751220703125,18.740130308522083,0,0,3954.875,16384.0
2025-11-11 15:08:04,52.5,8.205936431884766,31.350486755371094,26.2,6.2706298828125,20.001698639457935,0,0,3954.875,16384.0
2025-11-11 15:08:07,52.0,8.588088989257812,31.350486755371094,27.4,6.6661376953125,21.263266970393786,0,0,3954.875,16384.0
2025-11-11 15:08:10,53.8,8.98831558227539,31.350486755371094,28.7,7.0616455078125,22.524835301329635,0,0,3954.875,16384.0
2025-11-11 15:08:13,51.2,9.379375457763672,31.350486755371094,29.9,7.4571533203125,23.786403632265486,0,0,3954.875,16384.0
2025-11-11 15:08:16,51.6,9.791004180908203,31.350486755371094,31.2,7.852783203125,25.04836133614298,0,0,3954.875,16384.0
2025-11-11 15:08:19,52.7,10.172172546386719,31.350486755371094,32.4,8.248291015625,26.309929667078833,0,0,3954.875,16384.0
2025-11-11 15:08:22,53.8,10.56802749633789,31.350486755371094,33.7,8.643798828125,27.57149799801468,0,21,3954.875,16384.0
2025-11-11 15:08:25,52.2,10.967903137207031,31.350486755371094,35.0,9.0394287109375,28.83345570189218,0,0,3954.875,16384.0
2025-11-11 15:08:28,52.8,11.379833221435547,31.350486755371094,36.3,9.43505859375,30.095413405769676,0,0,3954.875,16384.0
2025-11-11 15:08:35,42.2,4.754669189453125,31.350486755371094,15.2,2.7901458740234375,8.899848655604742,0,0,3954.875,16384.0
2025-11-11 15:11:41,60.2,4.751720428466797,31.350486755371094,15.2,2.7901458740234375,8.899848655604742,0,35,3954.875,16384.0
