epoch,train_loss,val_acc,val_loss,secs,alpha,tau,beta
0,4.121720669783131,0.27972027972027974,1.2317533350133754,69.2882981300354,0.6,4.0,1500.0
1,3.033023314809323,0.2707292707292707,1.3880199657215344,60.252254486083984,0.6,4.0,1500.0
2,2.7621488214049292,0.3196803196803197,1.2100179407384608,59.961000204086304,0.6,4.0,1500.0
3,2.6011839204780047,0.3166833166833167,1.3779254307399145,60.10443329811096,0.6,4.0,1500.0
4,2.5212178145937845,0.33666333666333664,1.1789644681490385,60.20846128463745,0.6,4.0,1500.0
5,2.4205858409489784,0.3096903096903097,1.2703704605331192,61.02078318595886,0.6,4.0,1500.0
6,2.3520524297053056,0.3196803196803197,1.2096828780807816,59.79027080535889,0.6,4.0,1500.0
7,2.2931701762189878,0.3206793206793207,1.2502806012804335,61.05557584762573,0.6,4.0,1500.0
8,2.266367589117967,0.3126873126873127,1.1596603888969916,59.88890027999878,0.6,4.0,1500.0
9,2.222025930592405,0.34565434565434566,1.1593997947700494,59.941378355026245,0.6,4.0,1500.0
10,2.1874101104817956,0.36363636363636365,1.21115923261309,60.60067534446716,0.6,4.0,1500.0
11,2.160652353760179,0.35864135864135865,1.0769695964131083,60.87481617927551,0.6,4.0,1500.0
12,2.1360147187101006,0.31368631368631367,1.3134167468273914,60.13213586807251,0.6,4.0,1500.0
13,2.109527428378052,0.3126873126873127,1.3190177951778446,59.83533978462219,0.6,4.0,1500.0
14,2.087911796331746,0.3876123876123876,1.007638839813141,60.1251335144043,0.6,4.0,1500.0
15,2.0776653425159535,0.3096903096903097,1.2274636450585548,60.48735785484314,0.6,4.0,1500.0
16,2.0617783172324446,0.36163836163836166,1.1545206616808485,60.26322412490845,0.6,4.0,1500.0
17,2.0396944037857816,0.32867132867132864,1.1934969670527227,60.44544434547424,0.6,4.0,1500.0
18,2.0396855258397473,0.3756243756243756,1.0542884125457062,59.90961003303528,0.6,4.0,1500.0
19,2.0238979884459187,0.35564435564435565,1.1562899685763455,60.491129636764526,0.6,4.0,1500.0
20,2.012884266536348,0.3696303696303696,1.1320419425850028,60.517216205596924,0.6,4.0,1500.0
21,1.9977435548363331,0.4195804195804196,1.0236862174995416,60.591047525405884,0.6,4.0,1500.0
22,1.978585429742571,0.3726273726273726,1.160556042468274,60.69042706489563,0.6,4.0,1500.0
23,1.9722977724633102,0.35564435564435565,1.1754236840582513,60.37796688079834,0.6,4.0,1500.0
24,1.9625328688410653,0.33966033966033965,1.1734470763763825,60.68229842185974,0.6,4.0,1500.0
25,1.952002440947779,0.35264735264735264,1.2810565975162533,60.649258852005005,0.6,4.0,1500.0
26,1.9407659199370466,0.3826173826173826,1.0222580325710666,60.68206429481506,0.6,4.0,1500.0
27,1.9388375659812025,0.3126873126873127,1.3514372285429415,60.734066009521484,0.6,4.0,1500.0
28,1.9335425269416668,0.3626373626373626,1.0974447896311452,61.445964097976685,0.6,4.0,1500.0
29,1.9206391523636017,0.36163836163836166,1.2250951772684102,60.639371156692505,0.6,4.0,1500.0
