ts,cpu_pct,ram_used_gb,ram_total_gb,ram_pct,proc_mem_gb,proc_mem_pct,gpu_index,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2025-11-12 08:20:18,17.3,5.020206451416016,31.350486755371094,16.0,2.6370506286621094,8.41151414725744,0,0,916.875,16384.0
2025-11-12 08:20:26,73.1,5.584072113037109,31.350486755371094,17.8,3.191761016845703,10.180897801527363,0,43,2106.875,16384.0
2025-11-12 08:20:27,93.2,6.1578369140625,31.350486755371094,19.6,3.778301239013672,12.05181045033171,0,43,2106.875,16384.0
2025-11-12 08:20:30,84.7,6.632408142089844,31.350486755371094,21.2,4.26837158203125,13.61500896409519,0,6,2106.875,16384.0
2025-11-12 08:20:32,82.9,7.178142547607422,31.350486755371094,22.9,4.806842803955078,15.332593849221658,0,38,2106.875,16384.0
2025-11-12 08:20:36,83.7,7.7163848876953125,31.350486755371094,24.6,5.345203399658203,17.049825865119754,0,41,2106.875,16384.0
2025-11-12 08:20:38,86.6,8.244834899902344,31.350486755371094,26.3,5.883777618408203,18.767739283665733,0,50,2106.875,16384.0
2025-11-12 08:20:42,83.7,8.847213745117188,31.350486755371094,28.2,6.456596374511719,20.594883980248085,0,4,2106.875,16384.0
2025-11-12 08:20:44,83.9,9.335731506347656,31.350486755371094,29.8,6.960262298583984,22.201448905387487,0,43,2106.875,16384.0
2025-11-12 08:20:48,78.3,9.90280532836914,31.350486755371094,31.6,7.498767852783203,23.91914330165379,0,11,2106.875,16384.0
2025-11-12 08:20:50,81.5,10.422664642333984,31.350486755371094,33.2,8.037162780761719,25.636484828691724,0,45,2106.875,16384.0
2025-11-12 08:20:53,80.2,10.987445831298828,31.350486755371094,35.0,8.575428009033203,27.35341264697916,0,18,2106.875,16384.0
2025-11-12 08:20:56,83.7,11.530593872070312,31.350486755371094,36.8,9.113822937011719,29.070754174017093,0,43,2106.875,16384.0
2025-11-12 08:20:59,81.0,12.068748474121094,31.350486755371094,38.5,9.652210235595703,30.78807136524618,0,41,2106.875,16384.0
2025-11-12 08:21:02,83.3,12.623584747314453,31.350486755371094,40.3,10.190544128417969,32.50521820581329,0,65,2106.875,16384.0
2025-11-12 08:21:05,84.3,13.163654327392578,31.350486755371094,42.0,10.728813171386719,34.22215819200515,0,11,2106.875,16384.0
2025-11-12 08:21:08,85.5,13.712223052978516,31.350486755371094,43.7,11.267444610595703,35.94025412911753,0,63,2106.875,16384.0
2025-11-12 08:21:11,83.8,14.253704071044922,31.350486755371094,45.5,11.805843353271484,37.657607824059895,0,40,2106.875,16384.0
2025-11-12 08:21:26,29.0,5.169979095458984,31.350486755371094,16.5,2.711883544921875,8.650211928391396,0,0,726.875,16384.0
2025-11-12 08:24:34,85.6,5.219203948974609,31.350486755371094,16.6,2.7123031616210938,8.651550397878307,0,99,5336.875,16384.0
2025-11-12 08:27:43,82.7,5.203449249267578,31.350486755371094,16.6,2.71240234375,8.651866763393395,0,0,5336.875,16384.0
2025-11-12 08:27:46,93.9,5.690547943115234,31.350486755371094,18.2,3.2505569458007812,10.368441712452462,0,52,5336.875,16384.0
2025-11-12 08:27:49,94.1,6.255138397216797,31.350486755371094,20.0,3.7888870239257812,12.085576385115148,0,0,5336.875,16384.0
2025-11-12 08:27:51,94.7,6.796527862548828,31.350486755371094,21.7,4.327430725097656,13.803392460425714,0,44,5336.875,16384.0
2025-11-12 08:27:54,94.1,7.3337860107421875,31.350486755371094,23.4,4.865806579589844,15.520673147941519,0,0,5336.875,16384.0
2025-11-12 08:27:57,93.7,7.857753753662109,31.350486755371094,25.1,5.404182434082031,17.237953835457322,0,64,5336.875,16384.0
2025-11-12 08:28:00,92.2,8.455963134765625,31.350486755371094,27.0,5.942405700683594,18.954747806796064,0,0,5336.875,16384.0
2025-11-12 08:28:02,94.0,8.93808364868164,31.350486755371094,28.5,6.480842590332031,20.67222318078269,0,41,5336.875,16384.0
2025-11-12 08:28:05,94.8,9.492794036865234,31.350486755371094,30.3,7.019401550292969,22.390087927710965,0,0,5336.875,16384.0
2025-11-12 08:28:07,95.5,10.016349792480469,31.350486755371094,31.9,7.557762145996094,24.107319943609063,0,52,5336.875,16384.0
2025-11-12 08:28:10,94.6,10.572566986083984,31.350486755371094,33.7,8.096092224121094,25.824454616271748,0,0,5336.875,16384.0
2025-11-12 08:28:12,95.2,11.095863342285156,31.350486755371094,35.4,8.634422302246094,27.541589288934436,0,61,5336.875,16384.0
2025-11-12 08:28:15,95.0,11.666126251220703,31.350486755371094,37.2,9.172676086425781,29.25848060350859,0,0,5336.875,16384.0
2025-11-12 08:28:17,95.4,12.20810317993164,31.350486755371094,38.9,9.711006164550781,30.975615276171276,0,43,5336.875,16384.0
2025-11-12 08:28:20,95.4,12.749870300292969,31.350486755371094,40.7,10.249397277832031,32.692944635304784,0,0,5336.875,16384.0
2025-11-12 08:28:22,95.9,13.257686614990234,31.350486755371094,42.3,10.787986755371094,34.41090672546847,0,42,5336.875,16384.0
2025-11-12 08:28:25,94.7,13.83224868774414,31.350486755371094,44.1,11.326240539550781,36.12779804004263,0,0,5336.875,16384.0
2025-11-12 08:28:27,96.1,14.359554290771484,31.350486755371094,45.8,11.864448547363281,37.84454333976367,0,57,5336.875,16384.0
2025-11-12 08:28:38,30.3,5.253528594970703,31.350486755371094,16.8,2.70880126953125,8.640380261614812,0,0,5336.875,16384.0
2025-11-12 08:31:46,84.4,5.248676300048828,31.350486755371094,16.7,2.70916748046875,8.641548380439753,0,99,5336.875,16384.0
