epoch,train_loss,val_acc,val_loss,secs,alpha,tau,beta
0,10.26616245192848,0.9322295412735149,0.1997187568783286,291.9327108860016,0.6,4.0,1500.0
1,8.409946152267366,,,219.43436360359192,0.6,4.0,1500.0
2,8.084890182105955,0.9389947184143375,0.19782231819466253,267.8223261833191,0.6,4.0,1500.0
3,7.8640517065109306,,,201.29183411598206,0.6,4.0,1500.0
4,7.756957269195701,0.9505667319446917,0.16224275257288756,265.84461879730225,0.6,4.0,1500.0
5,7.638369582188653,,,207.49882555007935,0.6,4.0,1500.0
6,7.555600991028483,0.9479556109429708,0.16715381046578365,264.4024238586426,0.6,4.0,1500.0
7,7.516169269285734,,,185.45677280426025,0.6,4.0,1500.0
8,7.453657109881635,0.9484303602160109,0.16531424062993857,259.4421076774597,0.6,4.0,1500.0
9,7.402691084973752,,,189.77133297920227,0.6,4.0,1500.0
10,7.3854022815699825,0.9357308171621862,0.21094707379135405,261.93375420570374,0.6,4.0,1500.0
11,7.331362947620106,,,195.1141312122345,0.6,4.0,1500.0
12,7.3074837589603305,0.9516942614681622,0.16146031968792102,259.2428674697876,0.6,4.0,1500.0
13,7.27058953051041,,,207.9877905845642,0.6,4.0,1500.0
14,7.260968608901453,0.9502700136490416,0.16619427140746212,262.0772008895874,0.6,4.0,1500.0
15,7.237855896548162,,,186.20028162002563,0.6,4.0,1500.0
16,7.22203843274009,0.9522283544003324,0.15259929344524056,253.2387866973877,0.6,4.0,1500.0
17,7.194075048634449,,,210.06954503059387,0.6,4.0,1500.0
18,7.184669119381254,0.9530591656281526,0.1605312566531956,257.88015627861023,0.6,4.0,1500.0
19,7.158642625752152,,,191.39299607276917,0.6,4.0,1500.0
20,7.148869500437383,0.9524657290368524,0.15524056757050347,261.4226520061493,0.6,4.0,1500.0
21,7.127888947053595,,,186.19775366783142,0.6,4.0,1500.0
22,7.105719721670818,0.9511008248768619,0.16166138611492945,247.39974856376648,0.6,4.0,1500.0
23,7.097001850223202,,,188.0846688747406,0.6,4.0,1500.0
24,7.0930886824077275,0.9524657290368524,0.15689340422156445,250.64820408821106,0.6,4.0,1500.0
25,7.079721925832764,,,186.82608771324158,0.6,4.0,1500.0
26,7.062734578314767,0.9547207880837932,0.14604560048861304,259.72039318084717,0.6,4.0,1500.0
27,7.0721396178113185,,,192.85732650756836,0.6,4.0,1500.0
28,7.04435164439155,0.9534745712420628,0.15469368016583285,257.47496819496155,0.6,4.0,1500.0
29,7.042573206959246,0.9510414812177319,0.163820944322789,247.12064671516418,0.6,4.0,1500.0
