class,precision,recall,f1,support
CNV,0.9812826864849986,0.9538461538461539,0.9673699206295368,7475
DME,0.938766709788702,0.9391716997411562,0.9389691610955359,2318
DRUSEN,0.8640179071068831,0.877771461057419,0.8708403835307389,1759
NORMAL,0.9592991421792297,0.9918852613700698,0.9753200964928558,5299
