class,precision,recall,f1,support
CNV,0.9836911067744634,0.9440802675585285,0.9634787357498805,7475
DME,0.9369369369369369,0.9421915444348576,0.9395568939556894,2318
DRUSEN,0.824935064935065,0.9027856736782263,0.8621064060803475,1759
NORMAL,0.965688987271721,0.9879222494810341,0.976679104477612,5299
