class,precision,recall,f1,support
CNV,0.9787735849056604,0.9438127090301003,0.9609752775318395,7475
DME,0.9403310104529616,0.9314063848144952,0.9358474208929345,2318
DRUSEN,0.8303523035230352,0.8709494030699261,0.8501664816870144,1759
NORMAL,0.9556524900036351,0.9922626910737875,0.9736135543005278,5299
