class,precision,recall,f1,support
CNV,0.9818334264952487,0.939933110367893,0.9604264916957145,7475
DME,0.9361793876670979,0.9365832614322692,0.9363812810006471,2318
DRUSEN,0.8258785942492013,0.8817509948834565,0.8529007423700852,1759
NORMAL,0.9568934157875592,0.9928288356293641,0.9745299620264889,5299
