class,precision,recall,f1,support
CNV,0.9835858585858586,0.9379264214046823,0.9602136547284804,7475
DME,0.9322760394342049,0.9383088869715271,0.9352827348957213,2318
DRUSEN,0.8223753976670202,0.8817509948834565,0.8510288065843623,1759
NORMAL,0.9558502906976745,0.9928288356293641,0.9739887068406925,5299
