class,precision,recall,f1,support
CNV,0.9827705988606363,0.9462207357859532,0.9641494002181026,7475
DME,0.9373108517077389,0.9352890422778257,0.9362988555387606,2318
DRUSEN,0.8404482390608324,0.8953951108584423,0.8670520231213872,1759
NORMAL,0.9608560453630877,0.9913191168144933,0.9758498978264908,5299
