class,precision,recall,f1,support
CNV,0.982103218645949,0.9470234113712375,0.964244364230743,7475
DME,0.9389081455805892,0.9348576358930112,0.936878512753999,2318
DRUSEN,0.8407127429805615,0.885162023877203,0.862364995846026,1759
NORMAL,0.9582345431333211,0.9915078316663521,0.9745872750881098,5299
