class,precision,recall,f1,support
CNV,0.97961713262636,0.951571906354515,0.9653908794788273,7475
DME,0.9424934152765584,0.9262295081967213,0.9342906875543953,2318
DRUSEN,0.8545150501672241,0.8715179079022172,0.8629327329017732,1759
NORMAL,0.9536063791228706,0.9930175504812229,0.9729130073033189,5299
