corruption,level,acc,nll,ece,brier,n
gauss,0.1,0.9679752066115702,0.09561540186405182,0.012093108060071245,0.05101263150572777,968
gauss,0.2,0.5206611570247934,3.6344611644744873,0.39248265750939026,0.8268098831176758,968
gauss,0.3,0.25206611570247933,14.919391632080078,0.6887777816009475,1.4941949844360352,968
jpeg,90,0.9958677685950413,0.011900278739631176,0.005452568468172103,0.005843603052198887,968
jpeg,70,0.9979338842975206,0.008551042526960373,0.0045172841200837865,0.003725238610059023,968
jpeg,50,0.996900826446281,0.01336992159485817,0.006925940222572535,0.005920011550188065,968
contrast,0.8,0.9989669421487604,0.008154074661433697,0.005892123008379713,0.002980188000947237,968
contrast,0.6,0.9958677685950413,0.015494606457650661,0.008778670453466475,0.0064473943784832954,968
