arch,batch,device,lat_ms_p50,lat_ms_p05,lat_ms_p95,peak_cuda_mib
resnet50,1,cpu,57.85964988172054,49.905950063839555,62.26866011274978,0.0
resnet50,2,cpu,88.47135002724826,86.30091497907415,96.04586006607859,0.0
resnet50,4,cpu,147.3783499095589,143.66858492139727,153.95496004493907,0.0
